,Layer,FeatureID,ErrorDesc,geometry
2613,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2304634.08313815, 805802.361780299)"
2614,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2304522.24563417, 806057.134756908)"
2615,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2304275.8855482, 805885.539290081)"
2616,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2304110.71129017, 805929.074151637)"
2617,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2304051.67262652, 806243.702035196)"
2618,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2303355.61257218, 806520.857702464)"
2619,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2302953.19536758, 806613.206826103)"
2620,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2302588.18998324, 806642.098939541)"
2621,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2302730.33496584, 806959.821094172)"
2622,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2302944.04572157, 807036.898874548)"
2623,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2303053.39481918, 807005.337610486)"
2624,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2302979.96643213, 807223.219158522)"
2625,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1505,"c(2302825.98957375, 807247.362740088)"
2626,Statewide_2020,1769,Overlap with Statewide_2020 at feature 748,"c(2285790.76946617, 824128.753827543)"
2627,Statewide_2020,1769,Overlap with Statewide_2020 at feature 748,"c(2286175.45920881, 824401.533793076)"
2628,Statewide_2020,1769,Overlap with Statewide_2020 at feature 749,"c(2301136.78091479, 835550.35658357)"
2629,Statewide_2020,1769,Overlap with Statewide_2020 at feature 749,"c(2301948.42027638, 836192.225889197)"
2630,Statewide_2020,1769,Overlap with Statewide_2020 at feature 749,"c(2302398.52499112, 836560.723473291)"
2631,Statewide_2020,1769,Overlap with Statewide_2020 at feature 749,"c(2306705.19837419, 840462.97646904)"
2632,Statewide_2020,1769,Overlap with Statewide_2020 at feature 749,"c(2308196.11849498, 841619.788218798)"
2633,Statewide_2020,1769,Overlap with Statewide_2020 at feature 749,"c(2309134.6665803, 842341.218506873)"
2634,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1134,"c(2289084.32633221, 817599.464613311)"
2635,Statewide_2020,1769,Overlap with Statewide_2020 at feature 1134,"c(2289046.95231846, 817726.83508311)"
2636,Statewide_2020,1774,Overlap with Statewide_2020 at feature 738,"c(2330018.32362205, 858414.909251968)"
2637,Statewide_2020,1774,Overlap with Statewide_2020 at feature 738,"c(2330661.6592383, 858903.877805911)"
2638,Statewide_2020,1774,Overlap with Statewide_2020 at feature 738,"c(2331966.22764759, 860008.413620809)"
2639,Statewide_2020,1774,Overlap with Statewide_2020 at feature 738,"c(2334932.05700259, 862311.279293462)"
2640,Statewide_2020,1552,Overlap with Statewide_2020 at feature 1546,"c(2164834.53097794, 786858.509049589)"
2641,Statewide_2020,1552,Overlap with Statewide_2020 at feature 1546,"c(2170176.65349753, 785018.440456084)"
2642,Statewide_2020,1552,Overlap with Statewide_2020 at feature 1546,"c(2173004.08744226, 784443.791361307)"
2643,Statewide_2020,1552,Overlap with Statewide_2020 at feature 1546,"c(2173287.45037025, 784349.902433896)"
2644,Statewide_2020,1552,Overlap with Statewide_2020 at feature 1546,"c(2176342.85339145, 783702.506356976)"
2645,Statewide_2020,1553,Overlap with Statewide_2020 at feature 1539,"c(2172907.67033004, 794787.653795782)"
2646,Statewide_2020,1553,Overlap with Statewide_2020 at feature 1539,"c(2176256.93836919, 792875.164750904)"
2647,Statewide_2020,1553,Overlap with Statewide_2020 at feature 1539,"c(2180025.68003281, 788981.111301464)"
2648,Statewide_2020,1553,Overlap with Statewide_2020 at feature 1539,"c(2180134.35569221, 788385.185402094)"
2649,Statewide_2020,1553,Overlap with Statewide_2020 at feature 1541,"c(2180028.50318493, 787342.899981424)"
2650,Statewide_2020,1553,Overlap with Statewide_2020 at feature 1546,"c(2174955.20790396, 789007.863066578)"
2651,Statewide_2020,1553,Overlap with Statewide_2020 at feature 1546,"c(2166501.63089888, 793357.892403482)"
2652,Statewide_2020,1553,Overlap with Statewide_2020 at feature 1534,"c(2162666.50737908, 799862.4932838)"
2653,Statewide_2020,1553,Overlap with Statewide_2020 at feature 1534,"c(2162768.30885858, 799536.024037004)"
2654,Statewide_2020,1553,Overlap with Statewide_2020 at feature 1534,"c(2172174.88786773, 799937.148412439)"
2655,Statewide_2020,1562,Overlap with Statewide_2020 at feature 122,"c(1754982.87223205, 1049283.47497035)"
2656,Statewide_2020,1562,Overlap with Statewide_2020 at feature 122,"c(1755101.19230177, 1049797.8108451)"
2657,Statewide_2020,1562,Overlap with Statewide_2020 at feature 123,"c(1752642.82630899, 1039463.61439739)"
2658,Statewide_2020,1563,Overlap with Statewide_2020 at feature 122,"c(1758788.13906728, 1065737.02845095)"
2659,Statewide_2020,1563,Overlap with Statewide_2020 at feature 121,"c(1762912.15041735, 1084648.95297399)"
2660,Statewide_2020,1563,Overlap with Statewide_2020 at feature 121,"c(1761689.364042, 1079039.23313649)"
2661,Statewide_2020,1566,Overlap with Statewide_2020 at feature 639,"c(1874241.69499623, 1013678.03053472)"
2662,Statewide_2020,1566,Overlap with Statewide_2020 at feature 639,"c(1874142.50535871, 1010865.58891076)"
2663,Statewide_2020,1566,Overlap with Statewide_2020 at feature 639,"c(1874222.17755906, 1009505.64232284)"
2664,Statewide_2020,1566,Overlap with Statewide_2020 at feature 639,"c(1873762.86844824, 1006647.7980245)"
2665,Statewide_2020,1566,Overlap with Statewide_2020 at feature 639,"c(1873409.87840216, 1005143.81989189)"
2666,Statewide_2020,1566,Overlap with Statewide_2020 at feature 639,"c(1873132.20610075, 1003807.2004124)"
2667,Statewide_2020,1566,Overlap with Statewide_2020 at feature 639,"c(1872500.84383202, 1001595.70330272)"
2668,Statewide_2020,1566,Overlap with Statewide_2020 at feature 639,"c(1871566.50984252, 999680.31452318)"
2669,Statewide_2020,1566,Overlap with Statewide_2020 at feature 639,"c(1871862.444007, 998375.75251531)"
2670,Statewide_2020,1566,Overlap with Statewide_2020 at feature 639,"c(1872343.30019686, 997455.589348207)"
2671,Statewide_2020,1567,Overlap with Statewide_2020 at feature 629,"c(1861087.39196882, 1052941.18992334)"
2672,Statewide_2020,1567,Overlap with Statewide_2020 at feature 629,"c(1863425.2812199, 1051103.7091103)"
2673,Statewide_2020,1567,Overlap with Statewide_2020 at feature 629,"c(1863189.95561426, 1045817.08738728)"
2674,Statewide_2020,1567,Overlap with Statewide_2020 at feature 629,"c(1863367.01678384, 1041393.2010645)"
2675,Statewide_2020,1567,Overlap with Statewide_2020 at feature 639,"c(1863492.62472347, 1041019.36040396)"
2676,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1743183.94705201, 1006454.08052946)"
2677,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1743277.68757179, 1006833.62992052)"
2678,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1744718.81085958, 1012668.84940945)"
2679,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1745004.3913338, 1013826.29606485)"
2680,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1745045.99616584, 1013995.76107957)"
2681,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1745073.38550818, 1014106.71994421)"
2682,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1745239.30686258, 1014779.20326031)"
2683,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1745492.52202318, 1015806.20038025)"
2684,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1745629.45580487, 1016620.18955067)"
2685,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1746154.42797588, 1019049.20804289)"
2686,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1746615.50164042, 1021015.84744094)"
2687,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1747067.41228247, 1022935.5573485)"
2688,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1747124.54079158, 1023147.60885045)"
2689,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1747385.225317, 1024118.70235069)"
2690,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1747471.61210252, 1024441.09266356)"
2691,Statewide_2020,1564,Overlap with Statewide_2020 at feature 123,"c(1752575.31514868, 1039088.2953959)"
2692,Statewide_2020,1564,Overlap with Statewide_2020 at feature 124,"c(1743179.81666735, 1006437.51014542)"
2693,Statewide_2020,1564,Overlap with Statewide_2020 at feature 210,"c(1778786.18508692, 992925.132609975)"
2694,Statewide_2020,1564,Overlap with Statewide_2020 at feature 210,"c(1778420.85975637, 993072.329723337)"
2695,Statewide_2020,1564,Overlap with Statewide_2020 at feature 210,"c(1778149.50601476, 993012.195904322)"
2696,Statewide_2020,1564,Overlap with Statewide_2020 at feature 210,"c(1777468.65406042, 992764.288040171)"
2697,Statewide_2020,1564,Overlap with Statewide_2020 at feature 210,"c(1770525.94213741, 995842.481247862)"
2698,Statewide_2020,1564,Overlap with Statewide_2020 at feature 210,"c(1768630.92578875, 995659.290629368)"
2699,Statewide_2020,1564,Overlap with Statewide_2020 at feature 210,"c(1768682.55344599, 996865.597681455)"
2700,Statewide_2020,1564,Overlap with Statewide_2020 at feature 222,"c(1757029.73136229, 1000498.70967366)"
2701,Statewide_2020,1564,Overlap with Statewide_2020 at feature 222,"c(1756292.43435512, 999950.213040932)"
2702,Statewide_2020,1564,Overlap with Statewide_2020 at feature 222,"c(1751085.75136159, 1004283.31189937)"
2703,Statewide_2020,1564,Overlap with Statewide_2020 at feature 222,"c(1748174.72859531, 1005276.69229914)"
2704,Statewide_2020,1564,Overlap with Statewide_2020 at feature 222,"c(1747465.91408518, 1006773.44842572)"
2705,Statewide_2020,1564,Overlap with Statewide_2020 at feature 222,"c(1746038.26207704, 1007740.094147)"
2706,Statewide_2020,1565,Overlap with Statewide_2020 at feature 210,"c(1797589.82700314, 989515.80137929)"
2707,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2141588.10521615, 659166.584948574)"
2708,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2135869.32819335, 663486.597659673)"
2709,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2135764.83162163, 663911.191779018)"
2710,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2135567.62653105, 665481.612751533)"
2711,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2133759.08158356, 669381.491141737)"
2712,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2133699.47637796, 670283.52974628)"
2713,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2133534.06113298, 670817.53204287)"
2714,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2132448.24748469, 671967.122047237)"
2715,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2130064.50225558, 671858.562944533)"
2716,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2126474.83889883, 672636.607462377)"
2717,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2125882.09317585, 672948.1886483)"
2718,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2124963.39523185, 673540.107064747)"
2719,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2124711.92650919, 673752.31069554)"
2720,Statewide_2020,1540,Overlap with Statewide_2020 at feature 410,"c(2124246.9398294, 674987.726771648)"
2721,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2122683.79396326, 677687.102608267)"
2722,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2122801.25044012, 677967.52804555)"
2723,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2121352.88283365, 680324.319566589)"
2724,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2120898.3257874, 680504.639107612)"
2725,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2119871.02930883, 682221.3470035)"
2726,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2119613.44175194, 682468.977840571)"
2727,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2118232.20279756, 683077.080077475)"
2728,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2116738.62785901, 683994.600825822)"
2729,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2116598.5265748, 684288.68066492)"
2730,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2116543.56082677, 684822.262664044)"
2731,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2116581.6354864, 685235.335345199)"
2732,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2116659.81917104, 686110.601596673)"
2733,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2116515.28915136, 686674.122375327)"
2734,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2116167.00725052, 687205.169036433)"
2735,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2115417.07000568, 687887.652879755)"
2736,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2114537.07826564, 689100.889827158)"
2737,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2114254.87259433, 689483.064828516)"
2738,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2114131.18460192, 691640.867563427)"
2739,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2113141.36668854, 694075.195209977)"
2740,Statewide_2020,1540,Overlap with Statewide_2020 at feature 409,"c(2114087.05670527, 694300.349707573)"
2741,Statewide_2020,1540,Overlap with Statewide_2020 at feature 673,"c(2176383.98025193, 684430.003186802)"
2742,Statewide_2020,1540,Overlap with Statewide_2020 at feature 673,"c(2172236.95446669, 686026.505474872)"
2743,Statewide_2020,1540,Overlap with Statewide_2020 at feature 673,"c(2173394.18380906, 692110.602854335)"
2744,Statewide_2020,1540,Overlap with Statewide_2020 at feature 673,"c(2167384.72495342, 693175.668213435)"
2745,Statewide_2020,1540,Overlap with Statewide_2020 at feature 673,"c(2166006.30986006, 685255.011146628)"
2746,Statewide_2020,1540,Overlap with Statewide_2020 at feature 673,"c(2165614.31180564, 684513.35591252)"
2747,Statewide_2020,1540,Overlap with Statewide_2020 at feature 673,"c(2161312.72643191, 684653.212822609)"
2748,Statewide_2020,1540,Overlap with Statewide_2020 at feature 673,"c(2158523.61538081, 684741.331912177)"
2749,Statewide_2020,1540,Overlap with Statewide_2020 at feature 673,"c(2152625.27192715, 669921.676789721)"
2750,Statewide_2020,1540,Overlap with Statewide_2020 at feature 673,"c(2146956.7967794, 663825.128323612)"
2751,Statewide_2020,1540,Overlap with Statewide_2020 at feature 673,"c(2141783.24762841, 659072.999821639)"
2752,Statewide_2020,1540,Overlap with Statewide_2020 at feature 677,"c(2183272.99600482, 696738.62953798)"
2753,Statewide_2020,1540,Overlap with Statewide_2020 at feature 677,"c(2184514.71842192, 689790.015994095)"
2754,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2115487.9194635, 695098.760082623)"
2755,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2115598.36443622, 695112.813556613)"
2756,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2115656.67568173, 695120.168239252)"
2757,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2115717.44415634, 695127.855759912)"
2758,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2115848.40026247, 695178.615923007)"
2759,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2115916.49934383, 695476.60214349)"
2760,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2115820.11797223, 695745.089935028)"
2761,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2116029.82272528, 697025.486986003)"
2762,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2117005.71741438, 697348.580978631)"
2763,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2116753.54835064, 697657.711771348)"
2764,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2116679.01626541, 697856.704852144)"
2765,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2116737.47194882, 697925.014326335)"
2766,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2117277.65514272, 697917.779855645)"
2767,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2117863.60629921, 697977.18591426)"
2768,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2118802.23928259, 699122.425743653)"
2769,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2117989.85104987, 699429.2268154)"
2770,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2118377.38057743, 699818.653433944)"
2771,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120032.5542078, 700579.131084281)"
2772,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119162.07311601, 701053.397874121)"
2773,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119096.82438483, 701183.052157911)"
2774,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119066.27353382, 701243.679779062)"
2775,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2118977.87532086, 701420.43123843)"
2776,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2118875.98851706, 701852.052821527)"
2777,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119993.77241908, 702037.009514437)"
2778,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120471.35728347, 702252.647965877)"
2779,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120513.87554681, 702443.944444443)"
2780,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119902.96019248, 702741.161636047)"
2781,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119817.45805696, 703109.247278116)"
2782,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119792.03018373, 703395.849573488)"
2783,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119693.46839458, 703783.10739282)"
2784,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119725.27318667, 704008.263998002)"
2785,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119884.6891951, 704077.813867017)"
2786,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120039.86931321, 704022.740048117)"
2787,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120391.99975394, 703717.589320868)"
2788,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120681.49204747, 703805.709574015)"
2789,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120858.4368152, 703880.974750912)"
2790,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120987.05479003, 704010.48777887)"
2791,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119809.31813211, 705461.789698167)"
2792,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119839.65065084, 705508.010689406)"
2793,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120241.195292, 705763.93659777)"
2794,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120483.28597988, 705981.133092743)"
2795,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120696.14446631, 706306.368547687)"
2796,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120802.3503937, 706500.215113737)"
2797,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120987.81506999, 706678.479877513)"
2798,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121751.09689414, 706954.305446197)"
2799,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122005.5136975, 707180.687746062)"
2800,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122160.95376984, 707452.221786819)"
2801,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122219.30172385, 707580.946684165)"
2802,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122222.87006896, 707597.766684996)"
2803,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122195.08220899, 707725.410955229)"
2804,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122119.29379921, 708002.302821525)"
2805,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121974.15846457, 708324.034886267)"
2806,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121416.56706826, 709387.910063685)"
2807,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121041.70011828, 709910.824441149)"
2808,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121304.99573491, 710512.087270343)"
2809,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121809.92050931, 710177.225793263)"
2810,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122092.06218713, 710224.745608079)"
2811,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122267.92114257, 710310.589359456)"
2812,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122436.25545548, 710473.384244157)"
2813,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122524.22440945, 711321.62335958)"
2814,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122346.03344065, 711502.012917178)"
2815,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122138.58448259, 711572.161098481)"
2816,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121411.1137046, 711574.5882743)"
2817,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121359.57104625, 711569.802182094)"
2818,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121082.94273783, 711661.309167135)"
2819,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121045.06534146, 711749.37868576)"
2820,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121038.76538596, 711799.831283531)"
2821,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121232.21679622, 712024.035529086)"
2822,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121399.36081287, 712396.600183997)"
2823,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121383.75860879, 712613.65169385)"
2824,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120783.77896287, 713024.308343925)"
2825,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120367.58255862, 713263.927963595)"
2826,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120375.57478896, 713338.954347448)"
2827,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120390.67341812, 713481.766978018)"
2828,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120418.8847645, 713529.246794854)"
2829,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120667.73530734, 713586.243268322)"
2830,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120977.47509933, 714025.569525282)"
2831,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120971.60774383, 714560.778728068)"
2832,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120988.94499125, 714873.124343833)"
2833,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121163.57852144, 715168.383530187)"
2834,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121356.97900263, 715585.11515748)"
2835,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120205.47446945, 715973.911166815)"
2836,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120054.54790026, 716392.672572177)"
2837,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119947.73622047, 716802.276492778)"
2838,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119895.73772806, 717511.933448099)"
2839,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120087.67180666, 717579.38823272)"
2840,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120299.3070868, 717540.47859209)"
2841,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121123.5693007, 717257.652344173)"
2842,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2121994.72014436, 717130.734689413)"
2843,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2122028.98807962, 717353.05008749)"
2844,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120802.53280841, 718558.06003937)"
2845,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120695.37196523, 719117.045521655)"
2846,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120628.89135323, 719541.753124802)"
2847,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2120041.61680656, 719719.818472532)"
2848,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119867.47973774, 719447.455528143)"
2849,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119354.73314762, 719184.01090095)"
2850,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119332.83041346, 719481.541838694)"
2851,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2119257.61966912, 719711.95587954)"
2852,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2118349.60203708, 719415.349692577)"
2853,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2118340.54114408, 719617.416848441)"
2854,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2118337.85992661, 719675.789026908)"
2855,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2118283.13571741, 719828.075678047)"
2856,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2118162.27548118, 720065.811898513)"
2857,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2118095.15081527, 720156.617736444)"
2858,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2117974.82779756, 720319.115082811)"
2859,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2117931.18738155, 720367.736317027)"
2860,Statewide_2020,1540,Overlap with Statewide_2020 at feature 1366,"c(2117618.87242761, 720602.755328426)"
2861,Statewide_2020,1546,Overlap with Statewide_2020 at feature 1498,"c(2153186.63988958, 788855.751452831)"
2862,Statewide_2020,1546,Overlap with Statewide_2020 at feature 1498,"c(2157919.34596379, 797815.291961391)"
2863,Statewide_2020,1546,Overlap with Statewide_2020 at feature 1498,"c(2158512.73134769, 798412.986518647)"
2864,Statewide_2020,1546,Overlap with Statewide_2020 at feature 1498,"c(2158935.86443319, 798811.291504451)"
2865,Statewide_2020,1546,Overlap with Statewide_2020 at feature 1499,"c(2152448.16506511, 786363.305154507)"
2866,Statewide_2020,1551,Overlap with Statewide_2020 at feature 1499,"c(2154837.52416886, 782917.39085739)"
2867,Statewide_2020,1551,Overlap with Statewide_2020 at feature 1503,"c(2153834.10934765, 776585.623442605)"
